-96.334549	35174	35151	35139	35126	35048	35130	35015	35017	35211	35197	35071	35112	35164	35166	35163	35214	35108	35026	35109	35117	
-93.781395	35271	35449	35363	35329	35379	35297	35248	35354	35350	35250	35357	35236	35201	35305	35297	35260	35332	35250	35250	35326	
-91.22879	35033	35041	35104	35047	34928	35088	34999	35095	35004	35084	35118	35026	34998	35112	35062	35010	35050	35058	35018	34984	
-88.678467	35181	35131	35142	35107	35121	35159	35048	35016	34954	34988	35076	35192	35097	35005	35095	35088	35137	35018	35014	35080	
-86.128677	35095	35198	35001	35151	35083	35079	35048	35114	35038	35049	35090	35101	35101	35118	35024	35026	35096	34970	34976	34976	
-83.579437	34814	34857	34798	34952	34756	34861	34757	34765	34921	34878	34924	34727	34902	34691	34906	34951	34737	34858	34823	34883	
-81.032471	35159	35093	35205	35153	35208	35180	35211	35098	35156	35227	35213	35141	35205	35259	35181	35186	35220	35098	35161	35214	
-78.487778	35265	35151	35048	35144	35084	35315	35162	35232	35212	35114	35076	35082	35054	35124	35155	35145	35240	35210	35188	35157	
-75.943626	34927	35095	34949	35048	35111	35036	34950	35056	35025	34919	35064	35032	34985	34970	34991	34881	35001	34927	34959	35094	
-73.400017	35054	35073	35189	35017	35108	35034	34944	35138	34937	34992	35086	35053	34988	35063	35125	35120	35073	34946	35022	35047	
-70.860405	34968	34975	34999	35061	35063	35022	35055	34857	34861	35015	35027	34917	34952	35021	34941	34919	35031	35053	35039	34995	
-68.319611	34731	34852	34774	34837	34627	34747	34875	34676	34776	34742	34742	34678	34648	34654	34738	34713	34637	34677	34702	34732	
-65.781082	34998	35049	34942	34963	35057	35131	34981	34873	34898	34974	35019	35022	34953	34894	35020	34930	34870	34984	34839	34902	
-63.24482	34822	34861	34871	34783	34828	34790	34824	34780	34776	34855	34847	34685	34868	34803	34915	34816	34718	34689	34874	34773	
-60.709095	34817	34844	34814	34770	34779	34781	34764	34862	34810	34765	34871	34723	34890	34770	34875	34853	34967	34838	34817	34695	
-58.173912	34735	34760	34863	34833	34835	34856	34852	34780	34731	34768	34916	34740	34681	34803	34839	34907	34890	34878	34760	34824	
-55.640995	34711	34716	34712	34628	34671	34648	34604	34766	34747	34673	34742	34698	34739	34730	34617	34805	34629	34742	34815	34584	
-53.110336	35127	35184	35206	35040	35153	35216	35117	35042	35228	35230	35193	35112	35114	35126	35164	35180	35172	35200	35281	35238	
-50.580219	34779	34916	34905	34876	34980	35087	34953	34939	34709	34923	34938	34974	34930	34849	34911	34875	34859	34851	34914	34932	
-48.05064	34632	34667	34690	34753	34688	34737	34757	34681	34687	34698	34679	34868	34663	34586	34740	34687	34776	34742	34693	34564	
-45.523319	34812	34903	34845	34778	34861	34866	34817	34779	34865	34851	34934	34767	34921	34760	34947	34769	34800	34805	34829	34706	
-42.998257	34746	34911	34781	34736	34885	34961	34806	34788	34986	34861	34923	34850	34945	34844	34809	34907	34897	34729	34777	34743	
-40.473732	34698	34574	34622	34825	34720	34777	34584	34713	34597	34701	34677	34626	34765	34741	34695	34678	34682	34616	34681	34527	
-37.949745	34583	34634	34680	34681	34769	34775	34699	34697	34609	34602	34671	34725	34568	34607	34708	34685	34641	34739	34605	34706	
-35.428013	34308	34332	34381	34248	34385	34339	34267	34311	34356	34363	34431	34418	34490	34377	34285	34428	34320	34390	34355	34411	
-32.908535	34649	34726	34507	34683	34640	34702	34552	34559	34638	34743	34663	34645	34659	34568	34643	34590	34627	34580	34603	34692	
-30.389591	34493	34555	34483	34454	34459	34500	34574	34472	34561	34423	34683	34530	34484	34567	34541	34476	34591	34500	34488	34530	
-27.87118	34594	34582	34762	34656	34736	34831	34718	34646	34715	34721	34745	34744	34643	34638	34720	34679	34587	34639	34601	34539	
-25.355024	34830	34798	34719	34967	34786	34846	34731	34791	34833	34844	34795	34845	34856	34716	34911	34844	34850	34762	34855	34787	
-22.839401	34875	34838	34813	34805	34897	34744	34847	34747	34868	34804	34705	34829	34736	34847	34750	34760	34846	34694	34690	34824	
-20.326029	34523	34677	34564	34588	34590	34727	34491	34650	34568	34582	34673	34638	34504	34609	34551	34720	34646	34436	34634	34555	
-17.814903	34634	34850	34834	34895	34802	34778	34732	34817	34730	34848	34795	34641	34785	34824	34809	34758	34711	34822	34647	34700	
-15.304311	35072	34971	35034	34989	35022	35093	35011	34981	35049	34926	35010	35021	34992	34983	34998	34987	35162	35065	35049	35087	
-12.79425	34749	34735	34681	34795	34768	34903	34699	34791	34747	34839	34829	34852	34763	34668	34792	34765	34924	34810	34836	34768	
-10.286435	35007	35073	34992	35121	35032	35099	35098	35140	35098	35004	35020	35113	35209	35087	35138	34932	35128	35070	35073	34962	
-7.7808657	36129	36218	36214	36148	36340	36293	36318	36197	36263	36239	36229	36393	36278	36174	36178	36297	36144	36092	36220	36167	
-5.2741113	54351	54455	54797	55060	55418	55365	55301	55459	55364	55300	55826	55367	55835	55598	55545	55577	55740	55430	55232	55354	
-2.7713156	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
-0.26904798	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
2.2326913	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
4.7321892	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
7.2294474	38488	38435	38480	38521	38739	38754	38714	38708	38846	38865	38894	38766	38842	38964	38902	38928	38966	39008	38965	38998	
9.727891	34911	34903	34969	34741	34915	34872	34884	34869	34962	34831	34887	34793	34952	34843	34969	34920	34920	34980	34953	34863	
12.222384	34675	34753	34667	34785	34607	34697	34682	34762	34587	34597	34669	34637	34678	34637	34651	34723	34662	34780	34679	34727	
14.716352	34616	34580	34550	34577	34485	34567	34527	34605	34560	34636	34571	34596	34461	34563	34531	34474	34487	34603	34535	34611	
17.209795	34483	34484	34511	34529	34501	34564	34501	34589	34520	34521	34589	34503	34493	34644	34493	34500	34568	34490	34511	34527	
19.701002	34324	34461	34266	34421	34317	34292	34209	34392	34316	34258	34285	34400	34538	34439	34393	34298	34295	34307	34306	34311	
22.191685	34112	34086	33930	34219	33982	34159	33950	33976	34031	34078	34119	34099	34063	34086	34016	34087	34067	34076	34100	33978	
24.680134	34162	34215	34228	34217	34276	34191	34187	34205	34129	34234	34219	34199	34155	34302	34223	34094	34272	34201	34083	34218	
27.166349	34168	34084	34057	34015	34099	33968	34079	33978	34060	34144	34038	34019	34013	34034	34043	34064	34034	34097	34102	33981	
29.652042	34059	34092	33959	34084	34007	34098	33896	34090	33999	33914	33968	34026	34005	33939	33950	34066	34003	33960	34026	34017	
32.137215	34169	34273	34251	34175	34196	34269	34247	34155	34136	34216	34142	34170	34298	34214	34150	34294	34227	34250	34201	34246	
34.620155	33917	34502	34115	34098	34118	34181	34113	34185	34135	34186	34057	33984	34193	34135	34127	34040	34161	34076	34136	34192	
37.102577	34002	34100	34130	34039	34159	34112	34197	34040	34069	34220	34113	34093	34051	34057	34254	34077	34168	34139	34053	34116	
39.582767	34015	34120	34063	33981	34221	34088	34185	33994	34013	34028	34085	34117	33974	34091	34050	33997	34028	34102	34074	34007	
42.062439	33914	33955	33913	33940	34048	33894	33933	33857	33935	34012	33993	33901	33913	33943	33958	33842	33935	33992	34027	33999	
44.539883	33932	33967	33889	33902	34037	33794	33910	34072	34007	33952	33949	33965	34046	33967	33951	33936	34090	33950	33898	33927	
