-96.334549	47267
-93.781395	47673
-91.22879	47205
-88.678467	47375
-86.128677	47387
-83.579437	46988
-81.032471	47415
-78.487778	47341
-75.943626	47165
-73.400017	47341
-70.860405	47364
-68.319611	46896
-65.781082	47115
-63.24482	47048
-60.709095	47094
-58.173912	47167
-55.640995	47044
-53.110336	47790
-50.580219	47507
-48.05064	47537
-45.523319	47530
-42.998257	47608
-40.473732	47389
-37.949745	47600
-35.428013	47317
-32.908535	47771
-30.389591	47808
-27.87118	48561
-25.355024	49434
-22.839401	50899
-20.326029	52902
-17.814903	55377
-15.304311	57083
-12.79425	56950
-10.286435	59107
-7.7808657	65535
-5.2741113	65535
-2.7713156	65535
-0.26904798	65535
2.2326913	65535
4.7321892	65535
7.2294474	65535
9.727891	60993
12.222384	51532
14.716352	49956
17.209795	49349
19.701002	48753
22.191685	47896
24.680134	47594
27.166349	47304
29.652042	47071
32.137215	47115
34.620155	46774
37.102577	46652
39.582767	46647
42.062439	46528
44.539883	46455
47.015102	46349
49.491508	45903
51.963985	46146
54.435947	46130
56.907387	45855
59.37661	45678
61.84531	45514
64.311798	45410
66.777771	45623
69.241524	45574
71.704765	45937
74.165787	45627
76.626297	45706
79.084587	45455
81.542366	45233
83.99794	45465
86.453003	45281
88.905846	45126
91.358177	44917
93.808311	45115
96.257935	44898
98.705345	45074
101.15224	44827
103.59695	45367
106.04114	45042
108.48313	45151
110.92461	44826
113.36388	45157
115.80267	45115
118.23923	44826
120.67532	44772
123.10918	44452
125.54255	44375
127.97372	44295
130.40439	44669
132.83287	44478
135.26083	44460
137.68661	44393
140.11191	45629
142.53499	45265
144.95758	44557
147.37967	44313
149.79787	43871
152.21729	43945
154.63449	44332
157.04953	44254
159.46405	44176
161.8764	44284
164.28827	43997
166.69792	43738
169.1071	44653
171.51579	43927
173.92229	43641
176.32661	43960
178.73044	43939
181.13208	43690
183.53323	43564
185.93222	43610
188.33072	43476
190.72871	43798
193.12454	43907
195.51819	43370
197.91136	43399
200.30235	43579
202.69287	43373
205.08289	43507
207.47075	43153
209.85643	43317
212.24162	43198
214.62634	43426
217.00722	43857
219.38925	43738
221.76917	43992
224.14691	44476
226.52415	45143
228.90092	45227
231.27553	45605
233.64798	45791
236.01996	46762
238.39145	47802
240.76079	48555
243.12796	49591
245.49466	50035
247.86086	50848
250.22493	51653
252.58685	52385
254.94827	53089
257.30923	53295
259.66806	53681
262.02469	54175
264.38089	54485
266.73657	54544
269.09015	54778
271.44324	55255
273.79419	55410
276.14297	55383
278.4913	55147
280.83914	55133
283.18484	55324
285.52844	55083
287.87152	55215
290.21414	55159
292.55463	55014
294.89465	54712
297.23254	54680
299.5683	54570
301.90524	54565
304.2384	54534
306.57104	54239
308.90326	54967
311.23334	55018
313.56293	54376
315.89044	54588
318.21579	54140
320.54068	54194
322.86511	54369
325.18741	54168
327.50925	54761
329.82892	54696
332.14816	54547
334.46527	54813
336.78195	55021
339.09647	54643
341.40887	55117
343.72253	55007
346.03235	55414
348.34174	55235
350.65067	55886
352.95746	55831
355.26376	55942
357.56802	55872
359.8718	56114
362.17343	56171
364.47464	56584
366.77371	56379
369.07236	56315
371.36887	56551
373.66492	56595
375.95889	56948
378.25238	57004
380.54379	57354
382.83475	57344
385.12357	57325
387.41196	57578
389.69821	57795
391.98407	57691
394.26779	57807
396.55106	57754
398.83221	57925
401.11295	57869
403.39157	58158
405.66977	58260
407.94586	58391
410.22147	58166
412.49503	58595
414.7681	58228
417.03909	58372
419.30963	58207
421.57974	58215
423.8461	58062
426.11368	58225
428.37747	58481
430.64252	58253
432.90546	58453
435.16632	58416
437.4267	58469
439.68506	58323
441.9429	58202
444.19873	58422
446.45407	58453
448.70898	58328
450.96182	58510
453.21255	58254
455.46289	58302
457.71112	58373
459.95892	58121
462.20459	58393
464.44989	58229
466.69476	58468
468.9375	58115
471.17816	58410
473.41846	58289
475.65662	58058
477.89438	58288
480.13168	58171
482.36691	58000
484.60004	58129
486.83279	58310
489.06345	58395
491.29367	58305
493.5235	57948
495.75119	58009
497.97684	57944
500.20209	58084
502.42691	57794
504.64966	57814
506.87027	57714
509.09055	57116
511.31036	57308
513.52814	57310
515.74377	56909
517.95911	56931
520.17389	56924
522.38666	56557
524.59741	56540
526.80774	56427
529.01758	56559
531.2254	56533
533.43121	56371
535.63647	56316
537.84143	56146
540.04431	56224
542.24512	56277
544.4455	56388
546.64545	55940
548.84338	55802
551.04083	55975
553.23633	55990
555.42969	56182
557.62268	55854
559.81525	55839
562.0058	56000
564.19592	55399
566.38391	55662
568.56995	55946
570.75555	55875
572.94073	55919
575.1239	55594
577.30664	55668
579.4873	55610
581.66595	55541
583.84412	55700
586.02197	55543
588.19775	55592
590.37317	55618
592.54645	55561
594.71942	55245
596.89026	55673
599.05914	55117
601.22919	55080
603.39557	55278
605.56158	55354
607.72717	55415
609.89075	55437
612.05396	55307
614.21503	55253
616.37579	55345
618.53448	55050
620.69275	55096
622.849	55329
625.00482	54812
627.15875	54974
629.31049	54944
631.46356	54981
633.61292	54492
635.76349	54718
637.91046	54707
640.05865	54620
642.20319	54700
644.34888	54782
646.49103	54664
648.6344	54477
650.77405	54487
652.91498	54758
655.05225	54950
657.19073	54685
659.32562	54395
661.46173	54609
663.59418	54468
665.72791	54237
667.85791	54668
669.9892	54340
672.11847	54577
674.24567	54282
676.37256	54555
678.49738	54568
680.62183	54530
682.74432	54187
684.86639	54223
686.98645	54162
689.10608	54354
691.22375	54121
693.341	54248
695.45782	54141
697.57111	54099
699.68561	54005
701.7981	54254
703.90857	54395
706.01862	54349
708.12677	53945
710.23438	54166
712.34015	54256
714.44543	54048
716.55035	54032
718.65326	53827
720.75427	54271
722.8548	53904
724.95337	54049
727.05157	54053
729.14935	53847
731.24353	53997
733.33899	54132
735.43237	54037
737.5238	54053
739.61487	54037
741.70557	53862
743.7926	53859
745.88092	53854
747.96722	54131
750.05157	53774
752.1355	53859
754.21912	53888
756.30072	54202
758.38031	53793
760.45953	53769
762.53839	53420
764.6153	53967
766.69019	54050
768.76471	53956
770.83881	54028
772.90936	53681
774.98114	53635
777.05096	53845
779.12042	54121
781.18787	53935
783.25342	53706
785.31848	53642
787.38324	53921
789.44598	53585
791.50677	53377
793.56726	53824
795.62726	53753
797.68536	53623
799.74152	53598
801.79724	53494
803.8526	53567
805.90601	53172
807.95905	53570
810.01013	53231
812.0592	53326
814.10797	53446
816.15637	53491
818.20276	53316
820.24719	53031
822.29285	53015
824.33502	53360
826.37677	53139
828.41809	53014
830.45752	52838
832.49664	53128
834.53369	53021
836.56891	52588
838.6037	52604
840.63806	52693
842.67053	52694
844.70264	52403
846.73279	52424
848.76257	52656
850.79047	52379
852.81635	52379
854.84344	52291
856.86707	52688
858.8902	52358
860.91315	52244
862.93402	51812
864.95453	51984
866.97314	51931
868.99139	51627
871.00769	52106
873.02362	51890
875.03766	51481
877.05127	51719
879.06299	51661
881.07434	51365
883.08374	51441
885.09277	51578
887.09985	51411
889.10498	51509
891.11145	51077
893.11426	50968
895.11841	50923
897.11902	51179
899.12079	50986
901.11908	50767
903.11865	50843
905.11462	50470
907.11188	50376
909.10718	50242
911.10052	50317
913.09363	49963
915.08466	49890
917.07538	49910
919.06421	49858
921.05273	49539
923.03931	49734
925.02545	49537
927.00977	49330
928.99365	49228
930.97559	49487
932.95728	48959
934.93701	49134
936.91638	49140
938.89539	49040
940.87097	48843
942.84766	48867
944.82251	48650
946.79547	48446
948.76801	48489
950.73871	48383
952.70898	48340
954.67731	48367
956.64539	48474
958.61316	48561
960.57892	48322
962.54272	48324
964.50629	48141
966.46796	48131
968.42926	48134
970.39014	47918
972.34766	47954
974.30627	48016
976.26306	47991
978.21802	47666
980.17249	47777
982.12512	47741
984.07739	47997
986.02936	47730
987.97937	47864
989.92749	47911
991.87531	47576
993.82275	47708
995.76837	47798
997.71198	47696
999.65527	47247
1001.5967	47533
1003.5377	47357
1005.4786	47186
1007.4174	47549
1009.3543	47627
1011.291	47260
1013.2272	47027
1015.1616	47387
1017.0941	47150
1019.0262	47428
1020.958	47346
1022.888	47112
1024.816	47206
1026.7438	46800
1028.6711	47236
1030.5966	47282
1032.5217	47138
1034.4449	47401
1036.3663	47391
1038.2874	47660
1040.2081	47291
1042.127	47169
1044.0438	47279
1045.9604	47159
1047.8767	47160
1049.791	47013
1051.7051	47051
1053.6173	47096
1055.5276	46790
1057.4375	46969
1059.3473	47371
1061.255	46966
1063.1625	46900
1065.068	47033
1066.9717	47018
1068.875	46949
1070.7781	47151
1072.6792	47134
1074.58	46980
1076.479	46933
1078.3776	47008
1080.2744	47219
1082.1692	47322
1084.0653	46972
1085.958	46650
1087.8503	46523
1089.7424	46886
1091.6326	46947
1093.5225	46727
1095.4104	46722
1097.2981	46847
1099.1838	46558
1101.0693	46844
1102.9529	46509
1104.8346	46625
1106.7177	46928
1108.5972	46702
1110.4779	46626
1112.3553	46641
1114.2323	46389
1116.1091	46730
1117.984	46716
1119.8585	46294
1121.7313	46583
1123.6036	46657
1125.4741	46703
1127.3444	46904
1129.2126	46534
1131.0807	46719
1132.9469	46466
1134.8127	46587
1136.6768	46575
1138.5404	46498
1140.4023	46998
1142.2638	46649
1144.1234	46889
1145.9828	46713
1147.8418	46402
1149.6975	47030
1151.5544	47003
1153.4078	46746
1155.2626	46872
1157.1155	47248
1158.9664	46881
1160.8171	47201
1162.666	47202
1164.5145	47312
1166.3613	47156
1168.2076	47226
1170.0522	46923
1171.8965	47131
1173.7404	47048
1175.5809	47117
1177.4229	47260
1179.2627	47456
1181.1007	47007
1182.9386	47104
1184.7745	47166
1186.6102	47346
1188.444	47142
1190.2775	47329
1192.1107	47614
1193.942	47476
1195.7716	47393
1197.6007	47182
1199.4281	47181
1201.2552	47434
1203.082	47879
1204.907	47444
1206.7301	47396
1208.5529	47564
1210.3739	47579
1212.1946	47464
1214.015	47654
1215.8335	47558
1217.6503	47551
1219.4667	47745
1221.2813	47517
1223.0956	47825
1224.9095	47875
1226.7217	47943
1228.532	47615
1230.342	47890
1232.1517	47788
1233.9597	47906
1235.7659	48164
1237.5717	47921
1239.3771	48124
1241.1808	48203
1242.9827	48050
1244.7842	48178
1246.5853	48233
1248.3849	47966
1250.1825	48110
1251.9797	48190
1253.7769	48512
1255.572	48529
1257.3655	48096
1259.16	48476
1260.9513	48764
1262.7423	48569
1264.5331	48589
1266.322	48880
1268.109	48256
1269.8958	48865
1271.6824	48864
1273.4669	49167
1275.2515	48848
1277.0339	48901
1278.8147	49004
1280.5952	49249
1282.3754	49009
1284.1538	48785
1285.9319	49311
1287.7081	49266
1289.4825	49201
1291.2568	49655
1293.0306	49202
1294.8029	49554
1296.5746	49803
1298.3446	49564
1300.1144	49419
1301.8823	49667
1303.6483	49933
1305.4158	49964
1307.1797	49941
1308.9435	50193
1310.707	50018
1312.4686	50039
1314.23	50466
1315.9895	50265
1317.7488	50453
1319.5062	50648
1321.2634	50747
1323.0189	50416
1324.774	50676
1326.5273	50802
1328.2789	50950
1330.0317	50744
1331.7811	50871
1333.5319	50950
1335.2793	51005
1337.0278	51297
1338.7732	51097
1340.5183	51195
1342.2631	51637
1344.006	51466
1345.7487	51615
1347.4895	51746
1349.2302	51576
1350.9691	51651
1352.7075	52170
1354.4459	51927
1356.1809	52032
1357.917	51767
1359.6499	51784
1361.3842	51688
1363.115	51807
1364.847	51664
1366.5774	51819
1368.3059	51974
1370.0343	51985
1371.7606	52349
1373.4869	52136
1375.2113	52145
1376.9354	52122
1378.6578	52238
1380.38	52320
1382.1002	52144
1383.8203	52126
1385.5402	52106
1387.2565	51991
1388.9742	52196
1390.6903	51820
1392.4044	52009
1394.1184	51969
1395.8304	51979
1397.5422	52038
1399.2523	52305
1400.9622	51833
1402.6718	51885
1404.3795	51809
1406.0856	52002
1407.7913	51917
1409.4952	51888
1411.199	52031
1412.9025	51937
1414.604	52085
1416.304	52192
1418.0037	51713
1419.7015	51732
1421.399	51704
1423.0964	51615
1424.792	51746
1426.4857	51479
1428.1793	51666
1429.8711	51743
1431.5625	51834
1433.2539	51669
1434.9434	51784
1436.631	51932
1438.3185	51470
1440.0056	51488
1441.691	51283
1443.3748	51546
1445.0582	51451
1446.7413	51682
1448.4229	51503
1450.1024	51621
1451.7817	51654
1453.4609	51628
1455.1382	51263
1456.8138	51564
1458.4891	51420
1460.1643	51142
1461.8376	51395
1463.5092	51374
1465.1805	51317
1466.8516	51488
1468.5209	51291
1470.1899	51777
1471.8572	51786
1473.5228	51340
1475.1881	51438
1476.8531	51260
1478.5165	51407
1480.178	51560
1481.8392	51134
1483.5004	51604
1485.1597	51439
1486.8186	51272
1488.476	50923
1490.1315	51413
1491.7883	51034
1493.4418	51106
1495.0951	51318
1496.748	51201
1498.3994	51641
1500.0504	51194
1501.6997	51436
1503.3473	51826
1504.9961	51402
1506.6416	51200
1508.287	51334
1509.932	51484
1511.5753	51297
1513.2185	51648
1514.8597	51450
1516.5009	51302
1518.1403	51524
1519.7778	51468
1521.4167	51350
1523.0522	51749
1524.6892	51549
1526.3228	51369
1527.9562	51530
1529.5894	51357
1531.2208	51601
1532.8519	51805
1534.4814	51885
1536.1106	51501
1537.738	51382
1539.3652	51583
1540.9907	51493
1542.616	51216
1544.2395	51281
1545.8627	51529
1547.4844	51558
1549.1056	51473
1550.7251	51653
1552.3445	51510
1553.962	51285
1555.5793	51503
1557.1951	51559
1558.8104	51871
1560.4241	51754
1562.0375	51497
1563.6492	51773
1565.2606	51206
1566.8705	51439
1568.4799	51426
1570.0891	51759
1571.6952	51273
1573.3025	51702
1574.9065	51323
1576.5118	51362
1578.1155	51902
1579.7174	51625
1581.3191	51472
1582.9191	52052
1584.5187	51472
1586.1166	51715
1587.7145	51499
1589.3105	51876
1590.9063	51767
1592.5018	51765
1594.0957	51698
1595.6879	51697
1597.2797	51818
1598.8699	51891
1600.4597	51921
1602.0481	52012
1603.636	51796
1605.2239	51995
1606.8098	52811
1608.3942	51850
1609.9783	51820
1611.5607	51941
1613.1429	52184
1614.7247	52336
1616.3049	52114
1617.8835	52324
1619.4618	52251
1621.0383	52352
1622.6147	52594
1624.1908	52328
1625.7653	52458
1627.3379	52735
1628.9104	52292
1630.4827	52626
1632.0532	52660
1633.6221	52658
1635.1906	52284
1636.759	52805
1638.3257	53071
1639.8907	52853
1641.4554	52748
1643.0199	52681
1644.5828	52346
1646.1439	52452
1647.7047	52566
1649.2655	52896
1650.8245	52401
1652.3816	52648
1653.9387	52557
1655.4955	52327
1657.0507	52484
1658.6041	52321
1660.1572	52499
1661.7102	52756
1663.2615	52255
1664.8112	52250
1666.3619	52055
1667.9097	52516
1669.4572	52390
1671.0043	51892
1672.5499	51857
1674.0936	51530
1675.6373	51903
1677.1808	51727
1678.7224	51847
1680.2639	51606
1681.8037	51473
1683.3418	51809
1684.8812	51378
1686.4175	51258
1687.9534	51369
1689.4891	51334
1691.0232	51438
1692.5571	51129
1694.0892	51117
1695.6198	50877
1697.1515	50774
1698.6802	50826
1700.2085	50791
1701.7366	50661
1703.2631	51008
1704.7893	50816
1706.314	50691
1707.8381	50898
1709.361	50429
1710.8833	50322
1712.4041	50445
1713.9231	50452
1715.4435	50451
1716.9607	50008
1718.4791	50395
1719.9945	50376
1721.5096	50050
1723.0244	49968
1724.5376	50077
1726.0507	50230
1727.5619	49995
1729.073	49997
1730.5824	49696
1732.0917	50123
1733.5992	49555
1735.1066	49813
1736.6121	49396
1738.1176	49510
1739.6213	49380
1741.125	49200
1742.6268	49156
1744.1284	48987
1745.6285	49351
1747.1283	49087
1748.6263	49171
1750.1243	49049
1751.6205	48859
1753.1166	48921
1754.6124	49032
1756.1051	49031
1757.5991	49051
1759.0913	48834
1760.582	48854
1762.0724	48878
1763.561	48502
1765.0496	48248
1766.5365	48608
1768.0232	48683
1769.5081	48374
1770.9929	48319
1772.4775	48508
1773.959	48479
1775.4417	48488
1776.9227	48096
1778.4021	48527
1779.8813	48224
1781.3589	48226
1782.8362	48221
1784.3119	48384
1785.7874	48134
1787.2626	48224
1788.7362	48315
1790.2083	48064
1791.6798	48358
1793.15	48149
1794.6199	48306
1796.0896	48097
1797.5576	47849
1799.0239	47849
1800.4901	48075
1801.9546	47753
1803.4189	47757
1804.8831	47505
1806.3455	48026
1807.8064	47624
1809.2668	47837
1810.7274	47493
1812.186	47772
1813.6433	47751
1815.1001	47778
1816.5568	47562
1818.0104	47393
