-96.334549	31371	31263	31309	31429	31336	31372	31474	31207	31374	31316	31369	31415	31306	31305	31347	31432	31414	31217	31407	31417	
-93.781395	31509	31451	31515	31518	31559	31436	31547	31424	31516	31491	31488	31564	31418	31424	31399	31432	31473	31462	31365	31432	
-91.22879	31129	31275	31233	31232	31380	31245	31349	31222	31322	31286	31135	31228	31189	31110	31347	31252	31304	31166	31276	31286	
-88.678467	31293	31216	31427	31422	31435	31368	31323	31290	31315	31286	31329	31377	31378	31359	31395	31381	31361	31308	31412	31365	
-86.128677	31132	31388	31284	31294	31346	31299	31256	31286	31284	31313	31316	31385	31373	31302	31280	31253	31322	31245	31322	31324	
-83.579437	30998	31194	31024	31061	31125	31104	31091	31051	31112	31005	31089	31219	31280	31083	31066	31053	31117	31097	31154	31216	
-81.032471	31252	31439	31342	31390	31443	31427	31298	31403	31400	31438	31323	31418	31434	31323	31251	31402	31295	31334	31361	31429	
-78.487778	31313	31457	31351	31370	31329	31409	31412	31293	31305	31289	31289	31210	31405	31303	31328	31397	31372	31318	31391	31419	
-75.943626	31217	31267	31184	31097	31155	31283	31161	31232	31439	31264	31146	31261	31286	31259	31285	31251	31282	31269	31121	31077	
-73.400017	31227	31304	31202	31228	31129	31291	31262	31343	31353	31243	31108	31307	31174	31241	31313	31326	31340	31179	31184	31185	
-70.860405	31119	31184	31278	31274	31199	31161	31239	31263	31193	31268	31294	31148	31245	31221	31264	31318	31265	31168	31204	31191	
-68.319611	30821	31068	30954	31027	30940	30907	31018	31026	30997	31131	30957	30952	30972	30959	31079	30969	31106	30888	31002	30905	
-65.781082	31136	31221	31189	31194	31255	31128	31189	31208	31146	31294	31186	31232	31325	31230	31102	31176	31261	31276	31210	31171	
-63.24482	31014	30996	30970	31144	31137	31087	31022	30916	30951	30967	31077	31075	31086	31037	31162	31067	31134	31153	30963	31089	
-60.709095	31006	31059	31038	31104	31104	31067	31034	31129	30985	31009	31076	31119	31107	31149	30979	31014	30997	31046	31055	31096	
-58.173912	31126	31062	31034	31096	31074	30934	31142	31095	31058	31005	31105	31006	31007	30996	31018	31063	31053	31094	31079	31012	
-55.640995	30927	30981	30972	30881	31024	31001	30993	30907	30976	30977	30959	31006	30926	30966	30960	30948	30989	30922	30933	30995	
-53.110336	31371	31359	31495	31407	31379	31471	31341	31315	31313	31491	31304	31450	31418	31334	31389	31470	31345	31396	31327	31286	
-50.580219	31243	31162	31168	31282	31216	31117	31165	31183	31228	31116	31095	31228	31297	31115	31215	31138	31231	31135	31221	31177	
-48.05064	30956	30915	31019	31002	31074	30944	30921	30970	30957	31064	31033	30973	31032	30948	30997	30897	31025	31021	30897	30949	
-45.523319	30980	31183	31126	31154	31116	31074	31106	31027	31089	31138	31036	31150	31021	31067	31102	31153	31010	31084	31113	31236	
-42.998257	31164	31089	31019	31060	30987	31168	30991	31107	31082	31097	31229	31105	31004	31165	31002	31062	31127	31170	31044	31101	
-40.473732	30926	30944	30925	31036	31023	30932	30984	30883	30968	30959	30950	30950	31000	30935	30983	30975	30997	30961	30913	30855	
-37.949745	30875	30905	30937	30979	30944	30934	30887	30935	30994	30914	30979	30965	30955	30928	30894	30991	30867	30851	30993	30943	
-35.428013	30545	30809	30689	30707	30560	30696	30666	30669	30524	30638	30755	30716	30609	30735	30680	30548	30598	30741	30669	30591	
-32.908535	31012	30912	30827	30962	30864	30890	30853	30991	30899	30815	30952	30883	30864	31108	30999	30846	30823	30897	30876	31043	
-30.389591	30728	30939	30847	30847	30842	30877	30859	30772	30733	30842	30849	30783	31001	30876	30823	30962	30779	30773	30771	30894	
-27.87118	30885	30946	30867	30932	31017	30958	30934	30885	31047	30910	30895	30980	30799	30893	30944	30811	30927	30839	30829	30917	
-25.355024	31054	31047	31105	31105	31051	31087	31064	30991	31067	31113	31113	31046	31032	31193	31060	31044	31073	31035	31148	31145	
-22.839401	31073	31099	31126	31054	30967	31206	31048	31058	31110	31011	31057	31061	31129	31111	31085	31017	30916	31097	30995	31083	
-20.326029	30823	30860	30905	30908	30956	30838	30919	30791	30922	30876	30841	30875	30923	30822	30931	30855	30889	30775	30905	30876	
-17.814903	31043	31033	31026	31042	30987	31045	31115	31001	31074	31061	31101	31098	31182	30973	31008	30994	31035	30976	31125	31105	
-15.304311	31259	31262	31195	31197	31362	31276	31209	31250	31243	31269	31303	31174	31279	31235	31198	31251	31262	31274	31316	31123	
-12.79425	31014	31015	31107	31037	31018	31030	31054	31068	31104	31066	31062	31060	30928	31065	31073	31079	31058	31115	30994	31046	
-10.286435	31298	31226	31318	31233	31282	31411	31393	31165	31330	31439	31390	31360	31275	31290	31299	31314	31355	31264	31257	31311	
-7.7808657	32220	32340	32400	32382	32434	32407	32453	32350	32371	32545	32304	32361	32355	32288	32423	32283	32399	32298	32323	32326	
-5.2741113	49003	49587	49661	49866	50230	50241	50630	50393	50330	50351	50475	50240	50348	50323	49955	50039	49840	49886	49834	49781	
-2.7713156	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
-0.26904798	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
