-96.334549	35178	35087	35234	35239	35159	35041	35023	35133	35218	35080	35241	35194	35104	35048	35071	35163	35059	35086	35183	35209	
-93.781395	35195	35290	35270	35336	35358	35339	35326	35182	35488	35326	35467	35275	35208	35229	35420	35303	35314	35391	35307	35429	
-91.22879	35010	34941	35012	34990	35018	35031	34934	35074	35019	35034	34956	35029	35090	35039	35017	35178	35017	35055	35146	35019	
-88.678467	35093	35120	35032	35019	35217	35138	35064	35013	35169	35123	35113	35198	35106	35245	35023	35033	35083	35060	35134	35174	
-86.128677	34996	35095	35026	35034	34995	35029	35048	34999	35028	35141	34999	35156	35032	35130	35092	35093	35145	35059	35181	35081	
-83.579437	34833	34979	34847	34842	34849	34885	34946	34868	34977	34775	34787	34922	34783	34949	34803	34971	34902	34901	34848	34831	
-81.032471	35095	35059	35330	35133	35266	35179	35130	35273	35233	35166	35245	35126	35204	35074	35145	35082	35145	35138	35229	35127	
-78.487778	35103	35153	35219	35082	35077	35209	35120	35124	35164	35196	35253	35232	35193	35165	35114	35247	35125	35223	35221	35163	
-75.943626	34975	34970	34933	35040	35092	34988	35069	35057	34986	34920	34936	34976	34900	34969	35088	35020	34938	35109	35127	34941	
-73.400017	35031	35141	35076	35062	35063	34976	35261	34962	35125	35200	35037	35083	35070	35093	35029	35059	35077	35119	35035	35009	
-70.860405	35059	34992	35024	34938	35004	35094	35027	34958	34938	34942	35030	34990	35140	35031	35011	34975	34975	34889	35082	35042	
-68.319611	34691	34637	34736	34725	34738	34833	34713	34666	34733	34787	34701	34772	34717	34596	34778	34745	34722	34644	34690	34664	
-65.781082	34971	34992	35105	34903	35010	34900	35048	35014	35064	35031	35043	35050	34903	34978	35008	35125	34997	35089	34932	35056	
-63.24482	34835	34885	34827	34848	34821	34974	34839	34802	34758	34878	34779	34887	34761	34878	34830	34933	34828	34897	34823	34675	
-60.709095	34784	34867	34801	34858	34942	34705	34916	34814	34804	34872	34830	34876	34943	34869	34880	34753	34862	34823	34904	34858	
-58.173912	34816	34828	34766	34901	34903	34797	34821	34862	34754	34754	34745	34711	34880	34784	34899	34847	34856	34735	34821	34885	
-55.640995	34646	34688	34773	34783	34651	34774	34821	34738	34831	34857	34615	34700	34841	34710	34653	34774	34582	34868	34646	34604	
-53.110336	35215	35097	35171	35221	35141	35230	35144	35127	35224	35242	35212	35159	35165	35374	35215	35160	35205	35161	35243	35260	
-50.580219	34936	34892	34809	34958	34940	35034	35023	35125	34983	34927	35017	35054	34904	34755	34947	34978	34945	34905	35039	35001	
-48.05064	34644	34735	34796	34638	34707	34776	34699	34842	34792	34759	34674	34623	34702	34563	34717	34750	34739	34673	34750	34719	
-45.523319	34872	34707	34730	34848	34800	34767	34759	34914	34825	34781	34866	34786	34865	34777	34921	34842	34845	34733	34921	34833	
-42.998257	34793	34900	34899	34910	34898	34896	34863	34826	34873	34972	34792	34917	34889	34859	34996	34855	34964	34755	34842	34911	
-40.473732	34702	34679	34686	34692	34647	34652	34681	34616	34704	34684	34664	34699	34622	34597	34707	34700	34665	34770	34686	34683	
-37.949745	34571	34704	34698	34645	34628	34705	34775	34679	34794	34759	34797	34658	34604	34702	34725	34633	34679	34611	34653	34712	
-35.428013	34317	34329	34324	34488	34388	34403	34306	34366	34376	34383	34353	34415	34343	34322	34355	34399	34354	34444	34392	34363	
-32.908535	34559	34597	34670	34545	34656	34721	34617	34608	34709	34680	34673	34707	34651	34631	34499	34692	34694	34585	34711	34644	
-30.389591	34588	34468	34518	34657	34519	34553	34537	34484	34645	34675	34505	34532	34561	34619	34623	34573	34584	34535	34465	34682	
-27.87118	34570	34771	34760	34685	34597	34686	34661	34592	34583	34705	34713	34682	34625	34644	34732	34635	34622	34706	34621	34652	
-25.355024	34746	34950	34956	34801	34806	34840	34938	34854	34809	34770	34952	34834	34732	34794	34798	34794	34895	34848	34829	34821	
-22.839401	34757	34814	34805	34842	34888	34718	34756	34764	34909	34866	34809	34835	34851	34749	34704	34723	34753	34888	34784	34929	
-20.326029	34502	34531	34656	34605	34513	34574	34603	34646	34600	34641	34623	34595	34595	34506	34582	34666	34554	34591	34583	34548	
-17.814903	34723	34704	34687	34822	34720	34766	34683	34888	34749	34765	34742	34645	34713	34827	34823	34818	34777	34707	34827	34792	
-15.304311	34972	35065	35043	35098	34933	34986	35093	34979	35099	35104	35090	35005	34993	34978	34959	35008	35068	35009	35031	35072	
-12.79425	34744	34820	34827	34645	34835	34815	34863	34885	34746	34758	34704	34840	34842	34865	34746	34724	34813	34764	34918	34821	
-10.286435	35049	35044	35020	35020	35043	35140	35044	35037	34973	35022	35118	35124	35036	35129	35030	35086	35050	35093	35021	35170	
-7.7808657	36381	36407	36292	36236	36247	36349	36276	36389	36343	36319	36270	36314	36334	36342	36346	36266	36211	36265	36267	36382	
-5.2741113	56013	55936	56258	56283	56580	56444	56392	55915	56037	56049	56001	55944	55870	55792	56097	56146	55801	56125	56224	56568	
-2.7713156	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
-0.26904798	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
2.2326913	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
4.7321892	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	65535	
7.2294474	38193	38050	38235	38313	38716	38761	38696	38615	38669	38753	38650	38574	38501	38333	38455	38393	38471	38371	38466	38543	
9.727891	35022	34825	34774	34908	34949	34863	34910	35097	34939	34919	34801	35045	34874	34846	34875	35021	34951	34767	34959	34983	
12.222384	34673	34712	34706	34748	34720	34613	34725	34671	34696	34633	34720	34655	34698	34749	34691	34755	34691	34776	34606	34610	
14.716352	34463	34433	34605	34564	34420	34547	34579	34498	34589	34515	34523	34638	34433	34551	34458	34409	34604	34481	34525	34365	
17.209795	34299	34618	34543	34655	34582	34554	34493	34543	34476	34534	34539	34498	34553	34608	34585	34549	34499	34482	34614	34477	
19.701002	34330	34414	34433	34351	34396	34243	34264	34307	34338	34432	34272	34370	34262	34340	34406	34383	34322	34393	34403	34340	
22.191685	34022	34095	34067	34086	34101	34044	33993	34071	34067	34029	34031	34065	34223	33906	34034	34156	34089	34042	34064	34074	
24.680134	34147	34245	34173	34117	34216	34592	34083	34198	34081	34106	34232	34169	34216	34119	34262	34275	34234	34051	34247	34230	
27.166349	34090	34045	34122	34106	33988	34139	34145	34096	34173	34072	34056	34104	34131	34046	34028	34327	34018	34210	34180	34160	
29.652042	34002	33920	34076	34048	34063	34084	34133	33956	34086	34042	34097	34039	33986	33883	34018	33953	33962	34052	34051	33951	
32.137215	34263	34202	34242	34248	34340	34143	34227	34288	34236	34280	34132	34245	34155	34162	34263	34223	34172	34238	34220	34252	
34.620155	34093	34163	34146	34122	34130	34122	34081	34223	34117	34067	34050	34096	34225	34144	34031	34151	34183	34120	34163	34049	
37.102577	34093	34101	34161	34077	34199	34092	34218	34151	34027	34085	34036	34142	34228	33998	34091	34172	34078	34163	34160	34006	
39.582767	34079	34199	34121	34024	34104	34256	34146	34016	34167	34003	34146	34119	34116	34083	34030	34084	34163	34039	34044	33978	
42.062439	33920	33908	33936	33994	33982	33999	34076	33992	33987	33949	33935	33997	33947	33964	33961	33980	33802	34033	33969	34032	
44.539883	34030	34074	34010	33996	34030	34025	34067	34078	33957	34013	33907	33926	34001	33922	34117	33994	33921	34059	33887	34009	
47.015102	33841	33862	33933	33911	33994	33786	33858	33900	33903	33850	33890	33739	33907	33885	33845	34000	33842	33983	33891	33838	
49.491508	33763	33800	33695	33652	33781	33729	33757	33751	33809	33721	33664	33815	33813	33791	33752	33836	33684	33795	33844	33773	
51.963985	33800	33873	33933	33805	33723	33907	33866	33993	33848	33966	33998	33912	33834	33979	34051	33942	34020	33894	33813	33799	
