-96.334549	47068	47164	47110	47046	47106	
-93.781395	47422	47586	47474	47334	47304	
-91.22879	47092	47128	47159	47015	47006	
-88.678467	47115	47189	47056	47145	47023	
-86.128677	47205	47108	47226	47145	47032	
-83.579437	46891	46766	46700	46842	46810	
-81.032471	47194	47282	47269	47040	47133	
-78.487778	47236	47283	47321	47282	47364	
-75.943626	47109	47079	46976	47083	47171	
-73.400017	47176	47134	47287	47174	47016	
-70.860405	47124	47249	47049	46994	47001	
-68.319611	46775	48303	46703	46679	46727	
-65.781082	47147	47144	47092	46931	47118	
-63.24482	46906	46869	46894	46804	46802	
-60.709095	47045	46965	46913	47096	47056	
-58.173912	47042	46930	47112	46855	46976	
-55.640995	46740	46934	46784	46897	46807	
-53.110336	47583	47726	47500	47645	47662	
-50.580219	47249	47375	47349	47372	47223	
-48.05064	47138	47377	47314	47064	47096	
-45.523319	47340	47320	47187	47308	47176	
-42.998257	47391	47441	47399	47221	47300	
-40.473732	47127	47221	47323	47218	47178	
-37.949745	47181	47201	47267	47184	47072	
-35.428013	49366	47027	47156	46752	46964	
-32.908535	47575	47614	47547	47423	47344	
-30.389591	47563	47694	47444	47377	47453	
-27.87118	48197	48270	48178	47925	48140	
-25.355024	48956	49073	49204	48872	48947	
-22.839401	50301	50612	50582	50303	50451	
-20.326029	52281	52424	52447	52154	52288	
-17.814903	54139	54654	54962	54295	54662	
-15.304311	55851	56579	56550	56019	56343	
-12.79425	55861	56683	56780	56064	56237	
-10.286435	57362	57950	57884	57286	57513	
-7.7808657	65535	65535	65535	65535	65535	
-5.2741113	65535	65535	65535	65535	65535	
-2.7713156	65535	65535	65535	65535	65535	
-0.26904798	65535	65535	65535	65535	65535	
2.2326913	65535	65535	65535	65535	65535	
4.7321892	65535	65535	65535	65535	65535	
7.2294474	65535	65535	65535	65535	65535	
9.727891	56016	55726	55410	56425	53656	
12.222384	50885	50873	50666	50565	50373	
14.716352	49486	49773	49525	49193	49275	
17.209795	48899	49126	49079	48853	48667	
19.701002	48258	48246	48207	48220	47934	
22.191685	47391	47542	47346	47380	47115	
24.680134	47252	47453	47287	47239	47095	
27.166349	46931	47104	46808	46857	46757	
29.652042	46641	46720	46746	46698	46472	
32.137215	46842	46897	46814	46796	46611	
34.620155	46603	46607	46497	46351	46372	
37.102577	46662	46515	46370	46317	46229	
39.582767	46160	46349	46159	46209	46204	
42.062439	46281	46279	46229	46129	46100	
44.539883	46070	46320	46188	46071	45990	
47.015102	46005	45896	46115	45848	45898	
49.491508	45790	45765	45601	45749	45648	
51.963985	45938	45980	45849	45854	45852	
54.435947	45835	45927	45781	45826	45909	
56.907387	45726	45775	45882	45734	45791	
59.37661	45652	45602	45665	45528	45565	
61.84531	45212	45292	45384	45139	45076	
64.311798	45260	45410	45334	45376	45287	
66.777771	45326	45471	45435	45392	45412	
69.241524	45338	45448	45369	45368	45172	
71.704765	45689	45753	45843	45725	45629	
74.165787	45656	45692	45529	45629	45599	
76.626297	45558	45576	45514	45466	45390	
79.084587	45234	45333	45340	45348	45166	
81.542366	45000	45170	45072	44950	45078	
83.99794	45366	45224	45287	45265	45277	
86.453003	44946	44884	45064	44816	44921	
88.905846	44910	44916	45116	45040	44995	
91.358177	44859	44983	45049	44936	44794	
93.808311	44964	45071	44938	44902	44888	
96.257935	44905	44797	44676	44709	44770	
98.705345	44891	44971	44925	44956	44909	
101.15224	44618	44831	44635	44558	44693	
103.59695	45041	45345	45134	44964	45225	
106.04114	44832	45011	44989	44858	44935	
108.48313	44807	44822	44850	44706	44833	
110.92461	44607	44551	44695	44660	44593	
113.36388	44985	44851	44906	44980	44831	
115.80267	44823	44878	44876	44787	44812	
118.23923	44601	44634	44596	44548	44642	
120.67532	44440	44456	44481	44551	44535	
123.10918	44296	44181	44239	44242	44284	
125.54255	44247	44242	44179	44110	44020	
127.97372	44173	44117	44093	44168	44080	
130.40439	44380	44482	44464	44472	44597	
132.83287	44433	44401	44404	44392	44266	
135.26083	44243	44346	44313	44264	44318	
137.68661	44277	44243	44334	44285	44111	
140.11191	45309	45263	45365	45347	45239	
142.53499	45095	45271	45052	44976	45189	
144.95758	44244	44365	44299	44395	44280	
147.37967	44319	44221	44409	44235	44170	
149.79787	43628	43601	43619	43602	43590	
152.21729	43812	43838	43874	43713	43818	
154.63449	44178	44210	44160	44126	44103	
157.04953	44100	44026	44076	44042	43955	
159.46405	44133	44183	44011	44005	44095	
161.8764	44151	44144	44046	44166	44119	
164.28827	43895	43883	43776	43730	43831	
166.69792	43753	43673	43695	43639	43666	
169.1071	44437	44409	44516	44388	44435	
171.51579	43749	43883	43795	43812	43819	
173.92229	43530	43561	43627	43460	43548	
176.32661	43934	43870	43839	43723	43850	
178.73044	43686	43737	43646	43667	43749	
181.13208	43469	43536	43621	43382	43538	
183.53323	43393	43403	43450	43502	43471	
185.93222	43442	43498	43457	43296	43483	
188.33072	43293	43475	43457	43489	43386	
190.72871	43744	43717	43686	43734	43693	
193.12454	43715	43697	43733	43592	43667	
195.51819	43112	43112	43117	43022	43170	
197.91136	43116	43094	43103	43113	43119	
200.30235	43245	43367	43392	43427	43343	
202.69287	43214	43211	43274	43186	43171	
