294.894650	52169	50520	51956	50860	51232	
297.232540	52079	50390	52036	50842	51334	
299.568300	52168	50349	52071	50752	51281	
301.905240	52285	50512	52229	51019	51518	
304.238400	52251	50710	52390	51115	51548	
306.571040	52194	50440	52332	50989	51619	
308.903260	52669	51141	52972	51613	52405	
311.233340	52874	51217	53385	51759	52508	
313.562930	52407	50852	52930	51402	52327	
315.890440	52821	50983	53254	51631	52394	
318.215790	52590	50721	53021	51411	52213	
320.540680	52838	50973	53147	51532	52569	
322.865110	52975	50941	53460	51608	52878	
325.187410	52926	50867	53426	51386	52796	
327.509250	53484	51461	54096	52163	53349	
329.828920	53839	51687	54410	52394	53785	
332.148160	54005	51863	54804	52670	54146	
334.465270	54471	52021	55285	53041	54643	
336.781950	55000	52541	55610	53150	54997	
339.096470	55181	52582	55715	53164	55340	
341.408870	55923	53126	56472	53643	56087	
343.722530	56665	53523	56981	53934	56490	
346.032350	57818	54124	57784	54728	57434	
348.341740	59092	54465	58397	55118	57837	
350.650670	60762	55675	59558	56204	59147	
352.957460	62260	56169	60057	56773	59852	
355.263760	63207	57277	60971	57821	61000	
357.568020	62692	58267	61691	58240	61511	
359.871800	62477	59083	62309	58817	62452	
362.173430	62078	59690	62557	58996	63116	
364.474640	62242	60528	62905	59262	63856	
366.773710	61516	60586	63141	59127	63933	
369.072360	61181	60754	62887	58655	63685	
371.368870	61353	61337	63201	58907	64208	
373.664920	61544	62070	63226	59175	64230	
375.958890	62015	62975	63572	59634	64566	
378.252380	62245	63615	63564	60109	64635	
380.543790	62529	64027	63900	60674	64595	
382.834750	62848	64249	63751	61243	64355	
385.123570	63017	64183	63471	61604	64063	
387.411960	62898	63710	63086	61920	63726	
389.698210	62657	63239	62621	61727	63270	
391.984070	61974	62345	62179	61121	62658	
394.267790	60893	61222	61080	59767	61584	
396.551060	60083	60049	60091	58575	60663	
398.832210	59446	58909	59602	57605	59771	
401.112950	58814	58211	58974	56933	59248	
403.391570	58347	57531	58848	56478	58800	
405.669770	57788	56696	58135	55783	58027	
407.945860	57560	56595	57754	55616	57759	
410.221470	56932	55475	57324	54970	56920	
412.495030	56505	55390	56853	54733	56545	
414.768100	56000	55052	56389	54380	56155	
417.039090	55745	54515	56085	54301	55689	
419.309630	55472	54286	55748	53941	55306	
421.579740	55412	53876	55562	53791	54948	
423.846100	55091	53628	55211	53454	54758	
426.113680	54923	53523	55040	53374	54522	
428.377470	55053	53444	55201	53458	54529	
430.642520	54509	52926	54708	53083	54118	
432.905460	54871	53035	54951	53345	54309	
435.166320	54794	53013	54747	53340	54306	
437.426700	54598	52754	54559	53171	54221	
439.685060	54739	52608	54503	53245	54123	
441.942900	54538	52692	54518	53126	53803	
444.198730	54743	52661	54593	53122	54051	
446.454070	54743	52761	54412	53260	54007	
448.708980	54560	52521	54458	53142	53790	
450.961820	54701	52570	54562	53095	54016	
453.212550	54390	52433	54284	53077	53610	
455.462890	54443	52347	54350	53143	53850	
457.711120	54611	52420	54468	53048	53726	
459.958920	54464	52363	54257	53017	53752	
462.204590	54632	52505	54626	52941	53623	
464.449890	54572	52307	54357	53107	53534	
466.694760	54783	52543	54713	53348	53694	
468.937500	54485	52351	54091	52914	53500	
471.178160	54445	52405	54587	53081	53628	
473.418460	54553	52579	54476	53112	53616	
475.656620	54498	52348	54314	52946	53458	
477.894380	54622	52516	54730	53177	53647	
480.131680	54535	52592	54522	53231	53519	
482.366910	54472	52945	54839	53267	53691	
484.600040	54715	53446	55016	53546	53869	
486.832790	54834	54256	55357	53805	54073	
489.063450	55164	54943	55836	54085	54368	
491.293670	54955	55045	56062	54105	54623	
493.523500	55085	54718	56026	54017	54522	
495.751190	55356	54942	57022	54548	55087	
497.976840	55787	54921	57554	55185	55756	
500.202090	55995	54480	58471	55882	56462	
502.426910	56763	53788	59424	56438	57351	
504.649660	57787	53483	60386	57448	58831	
506.870270	59363	53091	61823	58460	60353	
509.090550	61337	52365	62689	59496	61805	
511.310360	64231	52373	64064	61039	63844	
513.528140	66142	52453	64682	61868	64926	
515.743770	64825	52020	63989	61023	64049	
517.959110	62625	51771	62389	59449	62059	
520.173890	60262	51491	60304	57454	59414	
522.386660	57774	51092	58400	55748	57160	
524.597410	56298	51127	56912	54776	55638	
526.807740	55197	50758	55816	53872	54516	
529.017580	54825	50831	55138	53382	53944	
531.225400	54513	51016	54620	53127	53594	
533.431210	53917	50760	53862	52723	52869	
535.636470	53783	50755	53728	52446	52585	
537.841430	53356	50262	53390	52327	52308	
540.044310	53436	50815	53460	52454	52484	
542.245120	53633	50981	53814	52624	52687	
544.445500	53485	50889	53428	52675	52381	
546.645450	53182	50390	53075	52303	52032	
548.843380	53147	50552	53051	52260	52013	
551.040830	53406	50763	53333	52600	52113	
553.236330	53306	50766	53574	52609	52228	
555.429690	53659	50752	53852	52943	52291	
557.622680	53808	50989	53877	53086	52437	
559.815250	53966	50901	54260	53513	52575	
562.005800	54174	50971	54937	54161	52993	
564.195920	54585	50592	55418	54664	53176	
566.383910	55619	50887	56899	56393	54395	
568.569950	57121	51058	58467	58556	55671	
570.755550	58860	50852	59345	61050	56155	
572.940730	59412	51164	59052	62658	55781	
575.123900	58196	50910	57176	60683	54559	
577.306640	56780	50934	56060	57826	53656	
579.487300	55331	50840	54863	55517	52927	
581.665950	54561	50723	54170	54548	52766	
583.844120	54313	51151	54015	54006	52759	
586.021970	53618	50946	53703	53672	52603	
588.197750	53603	50926	53413	53370	52570	
590.373170	53821	51204	53564	53691	52543	
592.546450	53777	51267	53571	53582	52745	
594.719420	53408	50988	53204	53328	52246	
596.890260	53701	51439	53470	54002	52773	
599.059140	53531	50930	53188	53685	52316	
601.229190	53371	51031	53094	53883	52469	
603.395570	53655	51363	53377	54509	52921	
605.561580	53841	51382	53423	55002	53026	
607.727170	54070	51691	53841	55989	53680	
609.890750	54177	51782	53813	56847	53634	
612.053960	54454	51855	53964	58259	53912	
614.215030	54671	51936	54383	59587	54228	
616.375790	55323	52374	54730	60439	54570	
618.534480	55336	52348	54897	59980	54716	
620.692750	55790	52938	55508	59856	55421	
622.849000	56634	53652	56105	59388	56156	
625.004820	56762	53493	56252	58951	56340	
627.158750	57830	54483	57292	59884	57410	
629.310490	58515	55083	58015	60262	58482	
631.463560	59833	56180	59155	61299	59866	
633.612920	60849	57381	60392	62170	61326	
635.763490	63044	59297	62853	64617	64078	
637.910460	65428	61236	65337	67016	67109	
640.058650	69053	64087	69051	72162	71604	
642.203190	74226	67983	73962	77409	77281	
644.348880	80892	72840	80475	81108	84781	
646.491030	89148	78971	88920	87427	93347	
648.634400	98261	86037	98590	94588	103165	
650.774050	107794	93902	108759	103174	113347	
652.914980	115252	100933	117779	112141	122403	
655.052250	116958	102693	120588	116635	125861	
657.190730	111646	97548	114549	112930	120363	
659.325620	102797	89586	103786	103801	109439	
661.461730	93937	82228	93526	94866	98390	
663.594180	86259	75747	84906	87575	88832	
665.727910	80196	70308	78436	81694	81482	
667.857910	76021	66811	73900	77939	76484	
669.989200	72346	63543	70208	73673	72097	
672.118470	69547	61370	67642	72926	69023	
674.245670	66414	59376	64854	67794	65953	
676.372560	64474	58013	63182	65674	64119	
678.497380	62744	56924	61777	63749	62628	
680.621830	61256	56296	60393	62049	60871	
682.744320	59831	55221	59180	60039	59332	
684.866390	58774	54711	58322	58840	58582	
686.986450	58084	54496	57509	57528	57568	
689.106080	57494	54288	57054	56886	57270	
691.223750	56895	54185	56741	56191	56684	
693.341000	56814	54277	56649	56055	56594	
695.457820	56649	54414	56501	55586	56359	
697.571110	56761	54608	56376	55521	56371	
699.685610	56822	54741	56284	55303	56424	
701.798100	57266	55748	56992	55958	57029	
703.908570	58052	56765	57655	56898	57798	
706.018620	58677	57669	57978	58133	58464	
708.126770	58991	58093	58141	58870	58819	
710.234380	59614	58128	58491	59896	58984	
712.340150	59516	57608	58221	59554	58366	
714.445430	59041	56669	57924	58653	57602	
716.550350	57870	55060	56639	56828	56262	
718.653260	56983	54001	55718	55259	55081	
720.754270	56213	53469	55190	54504	54472	
722.854800	55276	52890	54591	53658	53856	
724.953370	54655	52649	53727	53046	53230	
727.051570	54093	52184	53344	52618	52814	
729.149350	53655	51896	53201	52241	52476	
731.243530	53365	51947	52831	52185	52168	
733.338990	53355	51813	52698	52175	52269	
735.432370	53051	51703	52443	51962	51849	
737.523800	52887	51580	52480	51754	51880	
739.614870	52793	51517	52235	51831	51757	
741.705570	52303	51123	51785	51302	51481	
743.792600	52172	50938	51745	51388	51011	
745.880920	52134	50947	51737	51183	51144	
747.967220	52514	51312	51915	51414	51426	
750.051570	52004	51165	51652	51020	51126	
752.135500	52212	51068	51660	51236	51226	
754.219120	52051	51227	51771	51330	51186	
756.300720	52186	51270	51722	51327	51268	
758.380310	52053	51039	51612	51265	50978	
760.459530	51838	51081	51357	51140	50950	
762.538390	51541	50661	51041	50650	50580	
764.615300	52044	51441	51646	51197	52365	
766.690190	52153	51345	51721	51282	51691	
768.764710	52086	51213	51422	50909	50713	
770.838810	52052	51173	51450	51018	50970	
772.909360	51897	51036	51419	50949	50987	
774.981140	51645	50991	51193	50815	50745	
777.050960	51899	51055	51456	51074	51029	
779.120420	51842	51189	51481	51160	51059	
781.187870	51832	51113	51540	51025	51045	
783.253420	51730	50871	51288	50915	50716	
785.318480	51775	50824	51351	50907	50759	
787.383240	51783	51140	51391	50998	50871	
789.445980	51650	50872	51194	50914	50722	
791.506770	51399	50868	51014	50794	50497	
793.567260	51726	51076	51349	51236	50859	
795.627260	51763	51250	51157	51126	50805	
797.685360	51788	51206	51259	51002	50808	
799.741520	51729	51057	51184	50993	50773	
801.797240	51476	51076	51288	51019	50797	
803.852600	51736	51067	51383	51115	50951	
805.906010	51080	50625	50682	50577	50228	
807.959050	51727	51173	51126	50872	50854	
810.010130	51357	50764	50891	50625	50362	
812.059200	51551	50994	51077	50741	50618	
814.107970	51826	50998	51112	51070	50922	
816.156370	51525	51013	50999	50948	50570	
818.202760	51598	50962	51225	50884	50732	
820.247190	51438	50943	50819	50796	50481	
822.292850	51356	50926	50825	50785	50540	
824.335020	51584	51356	51027	50911	50629	
826.376770	51539	51161	50932	50791	50372	
828.418090	51409	51065	50842	50776	50571	
830.457520	51309	50863	50653	50566	50110	
832.496640	51298	51243	51104	50945	51274	
834.533690	51382	51109	50920	50747	50471	
836.568910	50927	50824	50426	50480	50221	
838.603700	51028	50781	50581	50473	50192	
840.638060	50971	50922	50686	50910	50426	
842.670530	50990	50867	50673	50472	50107	
844.702640	50757	50534	50196	50181	49982	
846.732790	51067	50670	50626	50493	50032	
848.762570	51141	50865	50626	50538	50310	
850.790470	50793	50442	50178	50259	49834	
852.816350	50862	50684	50485	50430	50069	
