-96.334549	35097	35160	35211	35155	35202	35143	35204	35175	35244	35175	35097	35249	35076	35159	35216	35090	35127	35303	35330	35153	
-93.781395	35316	35237	35351	35320	35342	35365	35334	35320	35409	35257	35378	35340	35404	35391	35255	35316	35343	35153	35250	35385	
-91.22879	35040	35032	35106	35047	34942	35073	34965	35005	35043	35112	35003	34976	35124	35111	35036	35091	35082	35032	35070	35065	
-88.678467	35057	35206	35119	35123	35186	35243	35210	35152	35087	35231	35069	35159	35201	35105	35117	35036	35126	35151	35163	35160	
-86.128677	35024	35226	35112	35148	35125	35122	35047	35214	35119	35099	35125	35081	35053	35175	35083	35109	35131	35002	35123	35069	
-83.579437	34892	34810	34922	34786	34913	34939	34895	34828	35088	34849	34890	34905	34869	34807	34907	34799	34831	34845	34850	34924	
-81.032471	35143	35252	35189	35182	35060	35325	35123	35144	35122	35239	35245	35207	35097	35188	35088	35107	35105	35233	35083	35132	
-78.487778	35165	35128	35279	35156	35147	35081	35223	35265	35179	35073	35108	35203	35185	35178	35267	35118	35046	35181	35140	35224	
-75.943626	35091	35087	35097	35125	34991	34959	35016	34949	35124	35024	35014	35034	35155	35048	35092	34939	35035	35078	35010	35042	
-73.400017	35055	35071	35029	35075	35124	35081	35030	35124	35095	35109	35129	35033	35009	35131	35115	35090	35150	35011	35085	35186	
-70.860405	35045	34975	35053	35080	35079	35150	35075	35093	35009	35120	34954	35028	35059	34959	35013	34957	34929	34935	34989	34987	
-68.319611	34683	34740	34770	34751	34672	34748	34787	34724	34851	34663	34725	34732	34797	34767	34704	34666	34721	34794	34700	34754	
-65.781082	34915	34971	35095	35041	35036	35031	35063	34963	35009	34968	35047	35011	34991	34926	34906	35052	35006	34957	34984	34999	
-63.24482	34934	34829	34785	34912	34806	34910	34828	34985	34838	34846	34845	34787	34823	34829	34872	34838	34850	34886	34812	34864	
-60.709095	34868	34823	34914	34904	34932	34766	34756	34805	34965	34961	34780	34957	34810	34714	34769	34874	34878	34764	34799	34814	
-58.173912	34797	34828	34826	34773	34784	34937	34834	34883	34885	34827	34766	34813	34759	34872	34859	34786	34871	34849	34782	34869	
-55.640995	34692	34798	34738	34649	34745	34807	34729	34773	34749	34770	34743	34723	34710	34769	34586	34760	34659	34674	34749	34643	
-53.110336	35084	35214	35168	35173	35236	35266	35113	35280	35115	35114	35235	35195	35200	35274	35162	35244	34933	35249	35194	35199	
-50.580219	34885	35002	34918	34955	35095	35016	34905	34955	35044	35002	34957	34848	34962	34947	35014	34945	34878	34932	34924	34963	
-48.05064	34655	34804	34780	34812	34741	34758	34781	34640	34779	34768	34723	34685	34744	34651	34758	34797	34771	34779	34720	34650	
-45.523319	34835	34863	34949	34991	34802	34854	34875	34859	34892	34903	34844	34818	34905	34735	34901	34807	34882	34930	34869	34780	
-42.998257	34810	34835	34903	34907	34888	34844	34935	34847	34937	34864	34849	34940	34860	34827	34772	34837	34861	34855	34778	34894	
-40.473732	34660	34780	34763	34655	34627	34593	34773	34805	34712	34725	34711	34623	34667	34688	34701	34701	34648	34628	34697	34716	
